VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
WVGRMPE2XM,King,Lake Forest Park,WA,98155,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,167080035,POINT (-122.31327 47.75736),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500
7SAYGDEE9N,King,Seattle,WA,98119,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,193827224,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
5LMTJ5DZ0N,Pierce,South Hill,WA,98374,2022,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,25,227106463,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073123
1N4AZ1CP4J,King,Renton,WA,98058,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,11,130218658,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025804
5YJ3E1EC1N,Pierce,South Hill,WA,98374,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,190212879,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073122
5YJ3E1EB7N,King,Redmond,WA,98052,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,185750694,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJ3E1EA1J,King,Kenmore,WA,98028,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,196654097,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101
7SAXCBE61N,Pierce,Gig Harbor,WA,98335,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,202866772,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405
5YJ3E1EA8K,King,Seattle,WA,98107,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,43,251391612,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
5YJYGDEE7M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,152013144,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
5YJ3E1EB5K,King,Seattle,WA,98144,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,37,100964153,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
5YJYGDEEXM,King,Auburn,WA,98001,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,171508137,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029901
1G1RD6E49D,Kitsap,Bremerton,WA,98312,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,35,4404326,POINT (-122.66122 47.56573),PUGET SOUND ENERGY INC,53035080700
5YJXCAE24J,Pierce,Edgewood,WA,98372,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,31,209991722,POINT (-122.28556 47.18709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073501
3FMTK3SS0P,King,Sammamish,WA,98029,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,229555910,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032223
KM8K33AG6P,Snohomish,Edmonds,WA,98026,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,228720110,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042005
1C4RJYB66N,Spokane,Spokane,WA,99205,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,3,223886316,POINT (-117.45674 47.69963),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063000700
1N4BZ1CP4L,Spokane,Spokane,WA,99204,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,3,148403762,POINT (-117.42571 47.64779),MODERN ELECTRIC WATER COMPANY,53063004100
5YJYGDEEXM,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,180368695,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
WMW13DJ03N,King,Seattle,WA,98122,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,179959216,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700
7SAYGDEF1N,Snohomish,Woodinville,WA,98077,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,186922536,POINT (-122.07479 47.75264),PUGET SOUND ENERGY INC,53061051912
2C4RC1N73J,King,Seattle,WA,98112,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,43,475613533,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
YV4BR0CL7L,King,Seattle,WA,98125,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,46,180327703,POINT (-122.3026 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800
5YJSA1E40G,Snohomish,Snohomish,WA,98290,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,44,227107366,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052502
WBY1Z4C57F,Pierce,Edgewood,WA,98372,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,31,348609824,POINT (-122.28556 47.18709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073502
3FMTK4SX9M,King,Redmond,WA,98053,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,193197364,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328
WBY73AW0XP,King,Sammamish,WA,98074,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,235060850,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217
5YJXCBE21J,King,Seattle,WA,98109,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,36,139255560,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
5YJYGDEE1M,King,Issaquah,WA,98029,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,183443242,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
WA1F2AFYXL,King,Seattle,WA,98105,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,43,182301703,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201
5YJSA1E69P,Yakima,Yakima,WA,98908,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,224416167,POINT (-120.56916 46.58514),PACIFICORP,53077000903
2C4RC1N72J,Grant,Moses Lake,WA,98837,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,13,177939828,POINT (-119.2771 47.13196),PUD NO 2 OF GRANT COUNTY,53025010904
1C4JJXP67N,King,Kirkland,WA,98033,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,45,211474231,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
WVWKR7AUXH,King,Woodinville,WA,98072,2017,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,45,132820117,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
5YJ3E1EA0P,King,Sammamish,WA,98029,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,224529126,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
5YJYGDEF9M,Snohomish,Lynnwood,WA,98037,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,166296357,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051702
5YJ3E1EAXM,King,Kirkland,WA,98034,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,183095146,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003
JA4J2VA76N,Thurston,Tumwater,WA,98501,2022,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,0,22,202279661,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010801
5YJ3E1EB1L,Whatcom,Bellingham,WA,98225,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,42,124566515,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000301
7SAYGDEE1N,King,Bellevue,WA,98006,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,203670617,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901
5YJSA1E22J,King,Seattle,WA,98112,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,43,475853822,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
1N4AZ1CP0J,King,Seattle,WA,98118,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,37,475698422,POINT (-122.2668 47.55115),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010200
5YJ3E1EB9M,King,Bothell,WA,98011,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,167307395,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021803
5YJYGDEEXL,Clark,Brush Prairie,WA,98606,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,17,229087932,POINT (-122.54578 45.73473),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715
5YJ3E1ECXL,King,Seattle,WA,98109,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,43,3463099,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301
1C4JJXP67N,King,Seattle,WA,98112,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,43,209237332,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
1G1RA6E49C,Snohomish,Everett,WA,98203,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,38,180256219,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041000
7SAYGDEF6N,Pierce,Lakewood,WA,98499,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,28,196506131,POINT (-122.51495 47.16195),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071902
5YJ3E1EA9L,Whatcom,Glacier,WA,98244,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,42,3277942,POINT (-122.21766 48.8268),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
WMEFJ9BA5K,King,Kirkland,WA,98033,2019,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,0,48,219323065,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
WBY1Z4C56E,King,Enumclaw,WA,98022,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,5,310128500,POINT (-121.99136 47.20433),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031202
5YJ3E1EB6J,King,Bellevue,WA,98006,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,41,266808342,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701
5YJSA1E23J,King,Mercer Island,WA,98040,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,41,333291934,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
1N4BZ1CP1K,King,Seattle,WA,98134,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,37,101970361,POINT (-122.32738 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
1G1FY6S07K,Chelan,Malaga,WA,98828,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,12,156820394,POINT (-120.20227 47.37238),PUD NO 1 OF CHELAN COUNTY,53007961200
JHMZC5F32J,Snohomish,Bothell,WA,98012,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,21,161019274,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051927
5YJSA1CN6D,King,Woodinville,WA,98072,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,239854359,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
5YJ3E1EB6J,Thurston,Lacey,WA,98513,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,22,475465042,POINT (-122.80277 46.99409),PUGET SOUND ENERGY INC,53067011623
5YJ3E1EB3L,Island,Oak Harbor,WA,98277,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,10,2153427,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,53029971000
5YJYGDEE8M,King,Kent,WA,98030,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,220166936,POINT (-122.19564 47.37271),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029507
3FA6P0PU0J,King,Seattle,WA,98104,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,43,475636465,POINT (-122.32945 47.60357),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008500
5YJXCBE24H,King,Bellevue,WA,98006,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,41,348829505,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007
7SAYGDEF2N,Snohomish,Snohomish,WA,98296,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,195006087,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052114
1C4JJXR60N,Clark,Washougal,WA,98671,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,18,205667710,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040510
1G1RD6E40C,Clark,Vancouver,WA,98685,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,49,112038363,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904
1N4AZ0CP0F,Whatcom,Bellingham,WA,98225,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,243401588,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000201
JTDKN3DP4D,King,Burien,WA,98166,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,34,181311266,POINT (-122.34118 47.46665),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027901
WA1LABGE6N,King,Issaquah,WA,98027,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,183228930,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032002
1N4AZ1CP8L,King,Seattle,WA,98116,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,34,228829555,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702
1G1FY6S07K,King,North Bend,WA,98045,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,5,475037601,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
5YJ3E1EA8J,Snohomish,Lynnwood,WA,98037,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21,129526386,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051802
3FMTK3SU9N,San Juan,Friday Harbor,WA,98250,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,195251255,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
5YJ3E1EB8K,Clark,Vancouver,WA,98684,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,17,175580051,POINT (-122.5476 45.62832),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335
5YJ3E1EBXL,King,Sammamish,WA,98074,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,103507939,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJ3E1EA6L,King,Seattle,WA,98121,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,43,103039114,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302
1G1RG6E43C,Spokane,Spokane Valley,WA,99216,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,4,150972174,POINT (-117.2335 47.67666),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063011400
7SAYGDEE7N,King,Sammamish,WA,98074,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,183423502,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317
KL8CK6S09G,King,Seattle,WA,98112,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,43,257099041,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700
4JGDA6DB7J,King,Kenmore,WA,98028,2018,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,8,0,46,183154870,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021702
5YJ3E1EA3L,King,Shoreline,WA,98133,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,32,180094540,POINT (-122.3503 47.71868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000
5YJ3E1EA0K,King,Renton,WA,98055,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,11,211421010,POINT (-122.21152 47.43954),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
KNDRMDLH2N,Clark,Washougal,WA,98671,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,18,181484320,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040512
2T3YL4DVXE,King,Kirkland,WA,98033,2014,TOYOTA,RAV4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103,0,45,110078874,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJ3E1EB3J,Whatcom,Blaine,WA,98230,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,218957392,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010504
7SAYGDEE5N,King,Sammamish,WA,98074,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,185785848,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJ3E1EA9K,Clark,Ridgefield,WA,98642,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,17,477082287,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412
7SAXCDE5XN,King,Hunts Point,WA,98004,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,212066480,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
WBY1Z4C58G,King,Seattle,WA,98115,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,43,474807091,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301
5YJYGDEE1L,King,Kent,WA,98031,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,47,131208430,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406
5YJ3E1EB6J,Kittitas,Cle Elum,WA,98922,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,13,476126885,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975101
KNDCC3LG7N,King,Seattle,WA,98115,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,179265866,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000
WBY1Z4C55F,King,Seattle,WA,98105,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,43,213625058,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004500
5YJ3E1EA8J,Thurston,Rainier,WA,98576,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,20,108173901,POINT (-122.68993 46.88897),PUGET SOUND ENERGY INC,53067012530
KNDCC3LG6K,King,Bellevue,WA,98005,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,41,4853124,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500
5YJ3E1EA2L,Benton,West Richland,WA,99353,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,8,2689445,POINT (-119.33788 46.2969),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010705
1G1RB6E48F,Snohomish,Mountlake Terrace,WA,98043,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,1,149972441,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051301
WAUUPBFF2G,King,Medina,WA,98039,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,48,257108232,POINT (-122.23892 47.61613),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200
1FMCU0EZ2N,King,Bellevue,WA,98008,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,48,205237476,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
LREKK5RX3J,King,Bellevue,WA,98006,2018,CADILLAC,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,41,207104460,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
5YJ3E1EB7M,Snohomish,Marysville,WA,98270,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,137206520,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052710
